"_id",Sensor No,Temp,Time
60b498600330a4520c364194,40,25.0527,05/31/2021 11:03:44
60b498600330a4520c364195,41,25.0388,05/31/2021 11:03:44
60b498600330a4520c364196,42,24.2936,05/31/2021 11:03:44
60b498600330a4520c364197,43,23.6826,05/31/2021 11:03:44
60b498600330a4520c364198,44,23.432,05/31/2021 11:03:44
60b498600330a4520c364199,45,24.042,05/31/2021 11:03:44
60b498600330a4520c36419a,46,23.9053,05/31/2021 11:03:44
60b498600330a4520c36419b,47,24.1859,05/31/2021 11:03:44
60b498600330a4520c36419c,48,23.4182,05/31/2021 11:03:44
60b498600330a4520c36419d,49,23.8013,05/31/2021 11:03:44
60b498600330a4520c36419e,50,23.6813,05/31/2021 11:03:44
60b498969789cf74b0c733ac,1,27.1929,05/31/2021 11:04:38
60b498969789cf74b0c733ad,2,27.7083,05/31/2021 11:04:38
60b498969789cf74b0c733ae,3,27.9816,05/31/2021 11:04:38
60b498969789cf74b0c733af,4,27.8265,05/31/2021 11:04:38
60b498969789cf74b0c733b0,5,28.0939,05/31/2021 11:04:38
60b498969789cf74b0c733b1,6,27.5982,05/31/2021 11:04:38
60b498969789cf74b0c733b2,7,25.8437,05/31/2021 11:04:38
60b498969789cf74b0c733b3,8,25.7251,05/31/2021 11:04:38
60b498969789cf74b0c733b4,9,25.176,05/31/2021 11:04:38
60b498969789cf74b0c733b5,10,26.6562,05/31/2021 11:04:38
60b498969789cf74b0c733b6,11,27.0628,05/31/2021 11:04:38
60b498969789cf74b0c733b7,12,26.966,05/31/2021 11:04:38
60b498969789cf74b0c733b8,13,26.7562,05/31/2021 11:04:38
60b498969789cf74b0c733b9,14,25.7112,05/31/2021 11:04:38
60b498969789cf74b0c733ba,15,26.3967,05/31/2021 11:04:38
60b498969789cf74b0c733bb,16,27.0273,05/31/2021 11:04:38
60b498969789cf74b0c733bc,17,27.0722,05/31/2021 11:04:38
60b498969789cf74b0c733bd,18,26.7123,05/31/2021 11:04:38
60b498969789cf74b0c733be,19,25.3289,05/31/2021 11:04:38
60b498969789cf74b0c733bf,20,25.6285,05/31/2021 11:04:38
60b498969789cf74b0c733c0,21,25.381,05/31/2021 11:04:38
60b498969789cf74b0c733c1,22,25.6345,05/31/2021 11:04:38
60b498969789cf74b0c733c2,23,25.6557,05/31/2021 11:04:38
60b498969789cf74b0c733c3,24,25.565,05/31/2021 11:04:38
60b498969789cf74b0c733c4,25,25.7577,05/31/2021 11:04:38
60b498969789cf74b0c733c5,26,25.665,05/31/2021 11:04:38
60b498969789cf74b0c733c6,27,25.5089,05/31/2021 11:04:38
60b498969789cf74b0c733c7,28,25.8562,05/31/2021 11:04:38
60b498969789cf74b0c733c8,29,25.9721,05/31/2021 11:04:38
60b498969789cf74b0c733c9,30,25.5028,05/31/2021 11:04:38
60b498969789cf74b0c733ca,31,26.0825,05/31/2021 11:04:38
60b498969789cf74b0c733cb,32,25.8838,05/31/2021 11:04:38
60b498969789cf74b0c733cc,33,25.9067,05/31/2021 11:04:38
60b498969789cf74b0c733cd,34,25.864,05/31/2021 11:04:38
60b498969789cf74b0c733ce,35,25.707,05/31/2021 11:04:38
60b498969789cf74b0c733cf,36,25.4674,05/31/2021 11:04:38
60b498969789cf74b0c733d0,37,25.5607,05/31/2021 11:04:38
60b498969789cf74b0c733d1,38,25.7428,05/31/2021 11:04:38
60b498969789cf74b0c733d2,39,26.0767,05/31/2021 11:04:38
60b498969789cf74b0c733d3,40,25.0527,05/31/2021 11:04:38
60b498969789cf74b0c733d4,41,25.0388,05/31/2021 11:04:38
60b498969789cf74b0c733d5,42,24.2936,05/31/2021 11:04:38
60b498969789cf74b0c733d6,43,23.6826,05/31/2021 11:04:38
60b498969789cf74b0c733d7,44,23.432,05/31/2021 11:04:38
60b498969789cf74b0c733d8,45,24.042,05/31/2021 11:04:38
60b498969789cf74b0c733d9,46,23.9053,05/31/2021 11:04:38
60b498969789cf74b0c733da,47,24.1859,05/31/2021 11:04:38
60b498969789cf74b0c733db,48,23.4182,05/31/2021 11:04:38
60b498969789cf74b0c733dc,49,23.818,05/31/2021 11:04:38
60b498969789cf74b0c733dd,50,23.6813,05/31/2021 11:04:38
60b498a3103cf581243c5996,1,27.1929,05/31/2021 11:04:51
