Sensor No,Temp,Time
49,23.8658,"05/18/21, 16:30:12"
50,23.5746,"05/18/21, 16:30:12"
1,29.983,"05/18/21, 16:31:05"
2,30.016,"05/18/21, 16:31:05"
3,30.3709,"05/18/21, 16:31:05"
4,30.038,"05/18/21, 16:31:05"
5,30.0704,"05/18/21, 16:31:05"
6,29.6374,"05/18/21, 16:31:05"
7,28.4707,"05/18/21, 16:31:05"
8,26.3735,"05/18/21, 16:31:05"
9,25.6845,"05/18/21, 16:31:05"
10,25.9516,"05/18/21, 16:31:05"
11,26.4637,"05/18/21, 16:31:05"
12,26.2606,"05/18/21, 16:31:05"
13,26.083,"05/18/21, 16:31:05"
14,25.4047,"05/18/21, 16:31:05"
15,25.8244,"05/18/21, 16:31:05"
16,26.4654,"05/18/21, 16:31:05"
17,26.4296,"05/18/21, 16:31:05"
18,26.2633,"05/18/21, 16:31:05"
19,24.9678,"05/18/21, 16:31:05"
20,25.3031,"05/18/21, 16:31:05"
21,25.155,"05/18/21, 16:31:05"
22,25.3296,"05/18/21, 16:31:05"
23,25.2078,"05/18/21, 16:31:05"
24,25.2552,"05/18/21, 16:31:05"
25,25.5318,"05/18/21, 16:31:05"
26,25.4236,"05/18/21, 16:31:05"
27,25.173,"05/18/21, 16:31:05"
28,25.6244,"05/18/21, 16:31:05"
29,25.8056,"05/18/21, 16:31:05"
30,25.421,"05/18/21, 16:31:05"
31,26.0995,"05/18/21, 16:31:05"
32,25.7769,"05/18/21, 16:31:05"
33,25.8138,"05/18/21, 16:31:05"
34,25.866,"05/18/21, 16:31:05"
35,25.5148,"05/18/21, 16:31:05"
36,25.1256,"05/18/21, 16:31:05"
37,25.258,"05/18/21, 16:31:05"
38,25.4118,"05/18/21, 16:31:05"
39,25.8215,"05/18/21, 16:31:05"
40,24.9025,"05/18/21, 16:31:05"
41,24.933,"05/18/21, 16:31:05"
42,24.4023,"05/18/21, 16:31:05"
43,23.7522,"05/18/21, 16:31:05"
44,23.2659,"05/18/21, 16:31:05"
45,23.9719,"05/18/21, 16:31:05"
46,23.8026,"05/18/21, 16:31:05"
47,24.2148,"05/18/21, 16:31:05"
48,23.2622,"05/18/21, 16:31:05"
49,23.8658,"05/18/21, 16:31:05"
50,23.5746,"05/18/21, 16:31:05"
1,29.983,"05/18/21, 16:31:20"
2,30.016,"05/18/21, 16:31:20"
3,30.3709,"05/18/21, 16:31:20"
4,30.038,"05/18/21, 16:31:20"
5,30.0704,"05/18/21, 16:31:20"
6,29.6374,"05/18/21, 16:31:20"
7,28.4707,"05/18/21, 16:31:20"
8,26.3735,"05/18/21, 16:31:20"
9,25.6845,"05/18/21, 16:31:20"
10,25.9516,"05/18/21, 16:31:20"
11,26.4637,"05/18/21, 16:31:20"
12,26.2606,"05/18/21, 16:31:20"
13,26.083,"05/18/21, 16:31:20"
14,25.4047,"05/18/21, 16:31:20"
15,25.8244,"05/18/21, 16:31:20"
16,26.4654,"05/18/21, 16:31:20"
17,26.4296,"05/18/21, 16:31:20"
18,26.2633,"05/18/21, 16:31:20"
19,24.9678,"05/18/21, 16:31:20"
20,25.3031,"05/18/21, 16:31:20"
21,25.155,"05/18/21, 16:31:20"
22,25.3296,"05/18/21, 16:31:20"
23,25.2078,"05/18/21, 16:31:20"
24,25.2552,"05/18/21, 16:31:20"
25,25.5318,"05/18/21, 16:31:20"
26,25.4236,"05/18/21, 16:31:20"
27,25.173,"05/18/21, 16:31:20"
28,25.6244,"05/18/21, 16:31:20"
29,25.8056,"05/18/21, 16:31:20"
30,25.421,"05/18/21, 16:31:20"
31,26.0995,"05/18/21, 16:31:20"
32,25.7769,"05/18/21, 16:31:20"
33,25.8138,"05/18/21, 16:31:20"
34,25.866,"05/18/21, 16:31:20"
35,25.5148,"05/18/21, 16:31:20"
36,25.1256,"05/18/21, 16:31:20"
37,25.258,"05/18/21, 16:31:20"
38,25.4118,"05/18/21, 16:31:20"
39,25.8215,"05/18/21, 16:31:20"
40,24.9309,"05/18/21, 16:31:20"
41,24.933,"05/18/21, 16:31:20"
42,24.4023,"05/18/21, 16:31:20"
43,23.7522,"05/18/21, 16:31:20"
44,23.2659,"05/18/21, 16:31:20"
45,23.9719,"05/18/21, 16:31:20"
46,23.8026,"05/18/21, 16:31:20"
47,24.2148,"05/18/21, 16:31:20"
48,23.2622,"05/18/21, 16:31:20"
49,23.8658,"05/18/21, 16:31:20"
50,23.5746,"05/18/21, 16:31:20"
1,29.983,"05/18/21, 16:31:59"
2,30.016,"05/18/21, 16:31:59"
3,30.3709,"05/18/21, 16:31:59"
4,30.038,"05/18/21, 16:31:59"
5,30.0704,"05/18/21, 16:31:59"
6,29.6374,"05/18/21, 16:31:59"
7,28.4707,"05/18/21, 16:31:59"
8,26.3735,"05/18/21, 16:31:59"
9,25.6845,"05/18/21, 16:31:59"
10,25.9516,"05/18/21, 16:31:59"
11,26.4637,"05/18/21, 16:31:59"
12,26.2606,"05/18/21, 16:31:59"
13,26.083,"05/18/21, 16:31:59"
14,25.4047,"05/18/21, 16:31:59"
15,25.8244,"05/18/21, 16:31:59"
16,26.4654,"05/18/21, 16:31:59"
17,26.4296,"05/18/21, 16:31:59"
18,26.2633,"05/18/21, 16:31:59"
19,24.9678,"05/18/21, 16:31:59"
20,25.3031,"05/18/21, 16:31:59"
21,25.155,"05/18/21, 16:31:59"
22,25.3296,"05/18/21, 16:31:59"
23,25.2078,"05/18/21, 16:31:59"
24,25.2552,"05/18/21, 16:31:59"
25,25.5318,"05/18/21, 16:31:59"
26,25.4236,"05/18/21, 16:31:59"
27,25.173,"05/18/21, 16:31:59"
28,25.6244,"05/18/21, 16:31:59"
29,25.8056,"05/18/21, 16:31:59"
30,25.421,"05/18/21, 16:31:59"
31,26.0995,"05/18/21, 16:31:59"
32,25.7769,"05/18/21, 16:31:59"
33,25.8138,"05/18/21, 16:31:59"
34,25.866,"05/18/21, 16:31:59"
35,25.5148,"05/18/21, 16:31:59"
36,25.1256,"05/18/21, 16:31:59"
37,25.258,"05/18/21, 16:31:59"
38,25.4118,"05/18/21, 16:31:59"
39,25.8215,"05/18/21, 16:31:59"
40,24.9309,"05/18/21, 16:31:59"
41,24.933,"05/18/21, 16:31:59"
42,24.4023,"05/18/21, 16:31:59"
43,23.7522,"05/18/21, 16:31:59"
44,23.2659,"05/18/21, 16:31:59"
45,23.9719,"05/18/21, 16:31:59"
46,23.8026,"05/18/21, 16:31:59"
47,24.2148,"05/18/21, 16:31:59"
48,23.2622,"05/18/21, 16:31:59"
49,23.8658,"05/18/21, 16:31:59"
50,23.5746,"05/18/21, 16:31:59"
1,29.983,"05/18/21, 16:32:12"
2,30.016,"05/18/21, 16:32:12"
3,30.3709,"05/18/21, 16:32:12"
4,30.038,"05/18/21, 16:32:12"
5,30.0704,"05/18/21, 16:32:12"
6,29.8048,"05/18/21, 16:32:12"
7,28.4707,"05/18/21, 16:32:12"
8,26.3735,"05/18/21, 16:32:12"
9,25.6845,"05/18/21, 16:32:12"
10,25.9516,"05/18/21, 16:32:12"
11,26.4637,"05/18/21, 16:32:12"
12,26.2606,"05/18/21, 16:32:12"
13,26.083,"05/18/21, 16:32:12"
14,25.4047,"05/18/21, 16:32:12"
15,25.8244,"05/18/21, 16:32:12"
16,26.4654,"05/18/21, 16:32:12"
17,26.4296,"05/18/21, 16:32:12"
18,26.2633,"05/18/21, 16:32:12"
19,24.9678,"05/18/21, 16:32:12"
20,25.3031,"05/18/21, 16:32:12"
21,25.155,"05/18/21, 16:32:12"
22,25.3296,"05/18/21, 16:32:12"
23,25.2078,"05/18/21, 16:32:12"
24,25.3219,"05/18/21, 16:32:12"
25,25.5318,"05/18/21, 16:32:12"
26,25.4236,"05/18/21, 16:32:12"
27,25.173,"05/18/21, 16:32:12"
28,25.6244,"05/18/21, 16:32:12"
29,25.8056,"05/18/21, 16:32:12"
30,25.421,"05/18/21, 16:32:12"
31,26.0995,"05/18/21, 16:32:12"
32,25.7769,"05/18/21, 16:32:12"
33,25.8138,"05/18/21, 16:32:12"
34,25.866,"05/18/21, 16:32:12"
35,25.5148,"05/18/21, 16:32:12"
36,25.1256,"05/18/21, 16:32:12"
37,25.258,"05/18/21, 16:32:12"
38,25.4118,"05/18/21, 16:32:12"
39,25.8215,"05/18/21, 16:32:12"
40,24.9309,"05/18/21, 16:32:12"
41,24.933,"05/18/21, 16:32:12"
42,24.4023,"05/18/21, 16:32:12"
43,23.7522,"05/18/21, 16:32:12"
44,23.2659,"05/18/21, 16:32:12"
45,23.9719,"05/18/21, 16:32:12"
46,23.8026,"05/18/21, 16:32:12"
47,24.2148,"05/18/21, 16:32:12"
48,23.2622,"05/18/21, 16:32:12"
49,23.8658,"05/18/21, 16:32:12"
50,23.5746,"05/18/21, 16:32:12"
1,29.983,"05/18/21, 16:33:10"
2,30.016,"05/18/21, 16:33:10"
3,30.3709,"05/18/21, 16:33:10"
4,30.038,"05/18/21, 16:33:10"
5,30.0704,"05/18/21, 16:33:10"
6,29.8048,"05/18/21, 16:33:10"
7,28.4707,"05/18/21, 16:33:10"
8,26.3735,"05/18/21, 16:33:10"
9,25.6845,"05/18/21, 16:33:10"
10,25.9516,"05/18/21, 16:33:10"
11,26.4338,"05/18/21, 16:33:10"
12,26.2606,"05/18/21, 16:33:10"
13,26.083,"05/18/21, 16:33:10"
14,25.4047,"05/18/21, 16:33:10"
15,25.8919,"05/18/21, 16:33:10"
16,26.4654,"05/18/21, 16:33:10"
17,26.4296,"05/18/21, 16:33:10"
18,26.2633,"05/18/21, 16:33:10"
19,24.9678,"05/18/21, 16:33:10"
20,25.3031,"05/18/21, 16:33:10"
21,25.155,"05/18/21, 16:33:10"
22,25.3296,"05/18/21, 16:33:10"
23,25.2078,"05/18/21, 16:33:10"
24,25.3219,"05/18/21, 16:33:10"
25,25.5318,"05/18/21, 16:33:10"
26,25.4236,"05/18/21, 16:33:10"
27,25.173,"05/18/21, 16:33:10"
28,25.6244,"05/18/21, 16:33:10"
29,25.8056,"05/18/21, 16:33:10"
30,25.421,"05/18/21, 16:33:10"
31,26.0995,"05/18/21, 16:33:10"
32,25.7769,"05/18/21, 16:33:10"
33,25.8138,"05/18/21, 16:33:10"
34,25.866,"05/18/21, 16:33:10"
35,25.5148,"05/18/21, 16:33:10"
36,25.1256,"05/18/21, 16:33:10"
37,25.258,"05/18/21, 16:33:10"
38,25.4118,"05/18/21, 16:33:10"
39,25.8215,"05/18/21, 16:33:10"
40,24.9309,"05/18/21, 16:33:10"
41,24.933,"05/18/21, 16:33:10"
42,24.4023,"05/18/21, 16:33:10"
43,23.7522,"05/18/21, 16:33:10"
44,23.2659,"05/18/21, 16:33:10"
45,23.9719,"05/18/21, 16:33:10"
46,23.8026,"05/18/21, 16:33:10"
47,24.2148,"05/18/21, 16:33:10"
48,23.2622,"05/18/21, 16:33:10"
49,23.8658,"05/18/21, 16:33:10"
50,23.5746,"05/18/21, 16:33:10"
1,29.983,"05/18/21, 16:33:40"
2,30.016,"05/18/21, 16:33:40"
3,30.3709,"05/18/21, 16:33:40"
4,30.038,"05/18/21, 16:33:40"
5,30.0704,"05/18/21, 16:33:40"
6,29.8048,"05/18/21, 16:33:40"
7,28.4707,"05/18/21, 16:33:40"
8,26.3735,"05/18/21, 16:33:40"
9,25.7204,"05/18/21, 16:33:40"
10,25.9516,"05/18/21, 16:33:40"
11,26.4338,"05/18/21, 16:33:40"
12,26.2606,"05/18/21, 16:33:40"
13,26.083,"05/18/21, 16:33:40"
14,25.4047,"05/18/21, 16:33:40"
15,25.8919,"05/18/21, 16:33:40"
16,26.4654,"05/18/21, 16:33:40"
17,26.4296,"05/18/21, 16:33:40"
18,26.2633,"05/18/21, 16:33:40"
19,24.9678,"05/18/21, 16:33:40"
20,25.3031,"05/18/21, 16:33:40"
21,25.155,"05/18/21, 16:33:40"
22,25.3296,"05/18/21, 16:33:40"
23,25.2078,"05/18/21, 16:33:40"
24,25.3219,"05/18/21, 16:33:40"
25,25.5318,"05/18/21, 16:33:40"
26,25.4236,"05/18/21, 16:33:40"
27,25.173,"05/18/21, 16:33:40"
28,25.6244,"05/18/21, 16:33:40"
29,25.8056,"05/18/21, 16:33:40"
30,25.421,"05/18/21, 16:33:40"
31,26.0995,"05/18/21, 16:33:40"
32,25.7769,"05/18/21, 16:33:40"
33,25.8138,"05/18/21, 16:33:40"
34,25.866,"05/18/21, 16:33:40"
35,25.5148,"05/18/21, 16:33:40"
36,25.1256,"05/18/21, 16:33:40"
37,25.258,"05/18/21, 16:33:40"
38,25.4118,"05/18/21, 16:33:40"
39,25.8215,"05/18/21, 16:33:40"
40,24.9309,"05/18/21, 16:33:40"
41,24.933,"05/18/21, 16:33:40"
42,24.4023,"05/18/21, 16:33:40"
43,23.7522,"05/18/21, 16:33:40"
44,23.2659,"05/18/21, 16:33:40"
45,23.9719,"05/18/21, 16:33:40"
46,23.8026,"05/18/21, 16:33:40"
47,24.2148,"05/18/21, 16:33:40"
48,23.2622,"05/18/21, 16:33:40"
49,23.8658,"05/18/21, 16:33:40"
50,23.605,"05/18/21, 16:33:40"
1,29.983,"05/18/21, 16:34:28"
2,30.016,"05/18/21, 16:34:28"
3,30.3709,"05/18/21, 16:34:28"
4,30.038,"05/18/21, 16:34:28"
5,30.0704,"05/18/21, 16:34:28"
6,29.8048,"05/18/21, 16:34:28"
7,28.4707,"05/18/21, 16:34:28"
8,26.3735,"05/18/21, 16:34:28"
9,25.7204,"05/18/21, 16:34:28"
10,25.9516,"05/18/21, 16:34:28"
11,26.4338,"05/18/21, 16:34:28"
12,26.2606,"05/18/21, 16:34:28"
13,26.083,"05/18/21, 16:34:28"
14,25.4047,"05/18/21, 16:34:28"
15,25.8919,"05/18/21, 16:34:28"
16,26.4654,"05/18/21, 16:34:28"
17,26.4296,"05/18/21, 16:34:28"
18,26.2633,"05/18/21, 16:34:28"
19,24.9678,"05/18/21, 16:34:28"
20,25.3031,"05/18/21, 16:34:28"
21,25.155,"05/18/21, 16:34:28"
22,25.3296,"05/18/21, 16:34:28"
23,25.2078,"05/18/21, 16:34:28"
24,25.3219,"05/18/21, 16:34:28"
25,25.5318,"05/18/21, 16:34:28"
26,25.4236,"05/18/21, 16:34:28"
27,25.173,"05/18/21, 16:34:28"
28,25.6244,"05/18/21, 16:34:28"
29,25.8056,"05/18/21, 16:34:28"
30,25.421,"05/18/21, 16:34:28"
31,26.0995,"05/18/21, 16:34:28"
32,25.7769,"05/18/21, 16:34:28"
33,25.8138,"05/18/21, 16:34:28"
34,25.866,"05/18/21, 16:34:28"
35,25.5148,"05/18/21, 16:34:28"
36,25.1256,"05/18/21, 16:34:28"
37,25.258,"05/18/21, 16:34:28"
38,25.4118,"05/18/21, 16:34:28"
39,25.8215,"05/18/21, 16:34:28"
40,24.9309,"05/18/21, 16:34:28"
41,24.933,"05/18/21, 16:34:28"
42,24.4023,"05/18/21, 16:34:28"
43,23.7522,"05/18/21, 16:34:28"
44,23.2659,"05/18/21, 16:34:28"
45,23.9719,"05/18/21, 16:34:28"
46,23.8026,"05/18/21, 16:34:28"
47,24.2148,"05/18/21, 16:34:28"
48,23.2622,"05/18/21, 16:34:28"
49,23.8658,"05/18/21, 16:34:28"
50,23.605,"05/18/21, 16:34:28"
1,29.983,"05/18/21, 16:35:42"
2,30.016,"05/18/21, 16:35:42"
3,30.3709,"05/18/21, 16:35:42"
4,30.038,"05/18/21, 16:35:42"
5,30.0704,"05/18/21, 16:35:42"
6,29.8048,"05/18/21, 16:35:42"
7,28.4707,"05/18/21, 16:35:42"
8,26.3735,"05/18/21, 16:35:42"
9,25.7204,"05/18/21, 16:35:42"
10,25.9516,"05/18/21, 16:35:42"
11,26.4338,"05/18/21, 16:35:42"
12,26.2606,"05/18/21, 16:35:42"
13,26.083,"05/18/21, 16:35:42"
14,25.4047,"05/18/21, 16:35:42"
15,25.8919,"05/18/21, 16:35:42"
16,26.4654,"05/18/21, 16:35:42"
17,26.4296,"05/18/21, 16:35:42"
18,26.2633,"05/18/21, 16:35:42"
19,24.9678,"05/18/21, 16:35:42"
20,25.3031,"05/18/21, 16:35:42"
21,25.155,"05/18/21, 16:35:42"
22,25.3296,"05/18/21, 16:35:42"
23,25.2078,"05/18/21, 16:35:42"
24,25.3219,"05/18/21, 16:35:42"
25,25.5318,"05/18/21, 16:35:42"
26,25.4236,"05/18/21, 16:35:42"
27,25.173,"05/18/21, 16:35:42"
28,25.6244,"05/18/21, 16:35:42"
29,25.8056,"05/18/21, 16:35:42"
30,25.421,"05/18/21, 16:35:42"
31,26.0995,"05/18/21, 16:35:42"
32,25.7769,"05/18/21, 16:35:42"
33,25.8138,"05/18/21, 16:35:42"
34,25.866,"05/18/21, 16:35:42"
35,25.5148,"05/18/21, 16:35:42"
36,25.1256,"05/18/21, 16:35:42"
37,25.258,"05/18/21, 16:35:42"
38,25.4118,"05/18/21, 16:35:42"
39,25.8215,"05/18/21, 16:35:42"
40,24.9309,"05/18/21, 16:35:42"
41,24.933,"05/18/21, 16:35:42"
42,24.4023,"05/18/21, 16:35:42"
43,23.7522,"05/18/21, 16:35:42"
44,23.2659,"05/18/21, 16:35:42"
45,23.9719,"05/18/21, 16:35:42"
46,23.8026,"05/18/21, 16:35:42"
47,24.2148,"05/18/21, 16:35:42"
48,23.2622,"05/18/21, 16:35:42"
49,23.8658,"05/18/21, 16:35:42"
50,23.605,"05/18/21, 16:35:42"
1,29.983,"05/18/21, 16:35:59"
2,30.016,"05/18/21, 16:35:59"
3,30.3709,"05/18/21, 16:35:59"
4,30.038,"05/18/21, 16:35:59"
5,30.0704,"05/18/21, 16:35:59"
6,29.8048,"05/18/21, 16:35:59"
7,28.4707,"05/18/21, 16:35:59"
8,26.3735,"05/18/21, 16:35:59"
9,25.7204,"05/18/21, 16:35:59"
10,25.9694,"05/18/21, 16:35:59"
11,26.4338,"05/18/21, 16:35:59"
12,26.2606,"05/18/21, 16:35:59"
13,26.083,"05/18/21, 16:35:59"
14,25.4047,"05/18/21, 16:35:59"
15,25.8919,"05/18/21, 16:35:59"
16,26.4654,"05/18/21, 16:35:59"
17,26.4296,"05/18/21, 16:35:59"
18,26.2633,"05/18/21, 16:35:59"
19,24.9678,"05/18/21, 16:35:59"
20,25.3031,"05/18/21, 16:35:59"
21,25.155,"05/18/21, 16:35:59"
22,25.3296,"05/18/21, 16:35:59"
23,25.2078,"05/18/21, 16:35:59"
24,25.3219,"05/18/21, 16:35:59"
25,25.5318,"05/18/21, 16:35:59"
26,25.4236,"05/18/21, 16:35:59"
27,25.173,"05/18/21, 16:35:59"
28,25.6244,"05/18/21, 16:35:59"
29,25.8056,"05/18/21, 16:35:59"
30,25.421,"05/18/21, 16:35:59"
31,26.0995,"05/18/21, 16:35:59"
32,25.7769,"05/18/21, 16:35:59"
33,25.8138,"05/18/21, 16:35:59"
34,25.866,"05/18/21, 16:35:59"
35,25.5148,"05/18/21, 16:35:59"
36,25.1256,"05/18/21, 16:35:59"
37,25.258,"05/18/21, 16:35:59"
38,25.4118,"05/18/21, 16:35:59"
39,25.8215,"05/18/21, 16:35:59"
40,24.9309,"05/18/21, 16:35:59"
41,24.933,"05/18/21, 16:35:59"
42,24.4023,"05/18/21, 16:35:59"
43,23.7522,"05/18/21, 16:35:59"
44,23.2659,"05/18/21, 16:35:59"
45,23.9719,"05/18/21, 16:35:59"
46,23.8753,"05/18/21, 16:35:59"
47,24.2148,"05/18/21, 16:35:59"
48,23.2622,"05/18/21, 16:35:59"
49,23.8658,"05/18/21, 16:35:59"
50,23.605,"05/18/21, 16:35:59"
1,29.983,"05/18/21, 16:37:08"
2,30.016,"05/18/21, 16:37:08"
3,30.3709,"05/18/21, 16:37:08"
4,30.038,"05/18/21, 16:37:08"
5,30.0704,"05/18/21, 16:37:08"
6,29.8048,"05/18/21, 16:37:08"
7,28.4707,"05/18/21, 16:37:08"
8,26.3735,"05/18/21, 16:37:08"
9,25.7204,"05/18/21, 16:37:08"
10,25.9694,"05/18/21, 16:37:08"
11,26.4338,"05/18/21, 16:37:08"
12,26.2606,"05/18/21, 16:37:08"
13,26.083,"05/18/21, 16:37:08"
14,25.4047,"05/18/21, 16:37:08"
15,25.8919,"05/18/21, 16:37:08"
16,26.4654,"05/18/21, 16:37:08"
17,26.4296,"05/18/21, 16:37:08"
18,26.2633,"05/18/21, 16:37:08"
19,24.9678,"05/18/21, 16:37:08"
20,25.3031,"05/18/21, 16:37:08"
21,25.155,"05/18/21, 16:37:08"
22,25.3296,"05/18/21, 16:37:08"
23,25.2078,"05/18/21, 16:37:08"
24,25.3219,"05/18/21, 16:37:08"
25,25.5318,"05/18/21, 16:37:08"
26,25.5017,"05/18/21, 16:37:08"
27,25.173,"05/18/21, 16:37:08"
28,25.6244,"05/18/21, 16:37:08"
29,25.8056,"05/18/21, 16:37:08"
30,25.421,"05/18/21, 16:37:08"
31,26.0995,"05/18/21, 16:37:08"
32,25.7769,"05/18/21, 16:37:08"
33,25.8138,"05/18/21, 16:37:08"
34,25.866,"05/18/21, 16:37:08"
35,25.5148,"05/18/21, 16:37:08"
36,25.1256,"05/18/21, 16:37:08"
37,25.258,"05/18/21, 16:37:08"
38,25.4118,"05/18/21, 16:37:08"
39,25.8215,"05/18/21, 16:37:08"
40,24.9309,"05/18/21, 16:37:08"
41,24.933,"05/18/21, 16:37:08"
42,24.4023,"05/18/21, 16:37:08"
43,23.7522,"05/18/21, 16:37:08"
44,23.2659,"05/18/21, 16:37:08"
45,23.8788,"05/18/21, 16:37:08"
46,23.8753,"05/18/21, 16:37:08"
47,24.2148,"05/18/21, 16:37:08"
48,23.2622,"05/18/21, 16:37:08"
49,23.8658,"05/18/21, 16:37:08"
50,23.605,"05/18/21, 16:37:08"
1,29.983,"05/18/21, 16:37:21"
2,30.016,"05/18/21, 16:37:21"
3,30.3709,"05/18/21, 16:37:21"
4,30.038,"05/18/21, 16:37:21"
5,30.0704,"05/18/21, 16:37:21"
6,29.8048,"05/18/21, 16:37:21"
7,28.4707,"05/18/21, 16:37:21"
8,26.3735,"05/18/21, 16:37:21"
9,25.7204,"05/18/21, 16:37:21"
10,25.9694,"05/18/21, 16:37:21"
11,26.4338,"05/18/21, 16:37:21"
12,26.2606,"05/18/21, 16:37:21"
13,26.083,"05/18/21, 16:37:21"
14,25.4047,"05/18/21, 16:37:21"
15,25.8919,"05/18/21, 16:37:21"
16,26.4654,"05/18/21, 16:37:21"
17,26.4296,"05/18/21, 16:37:21"
18,26.2633,"05/18/21, 16:37:21"
19,24.9678,"05/18/21, 16:37:21"
20,25.3031,"05/18/21, 16:37:21"
21,25.155,"05/18/21, 16:37:21"
22,25.3296,"05/18/21, 16:37:21"
23,25.2078,"05/18/21, 16:37:21"
24,25.3219,"05/18/21, 16:37:21"
25,25.5318,"05/18/21, 16:37:21"
26,25.5017,"05/18/21, 16:37:21"
27,25.173,"05/18/21, 16:37:21"
28,25.6244,"05/18/21, 16:37:21"
29,25.8056,"05/18/21, 16:37:21"
30,25.421,"05/18/21, 16:37:21"
31,26.0995,"05/18/21, 16:37:21"
32,25.7769,"05/18/21, 16:37:21"
33,25.8138,"05/18/21, 16:37:21"
34,25.866,"05/18/21, 16:37:21"
35,25.5148,"05/18/21, 16:37:21"
36,25.1256,"05/18/21, 16:37:21"
37,25.258,"05/18/21, 16:37:21"
38,25.4118,"05/18/21, 16:37:21"
39,25.8215,"05/18/21, 16:37:21"
40,24.9309,"05/18/21, 16:37:21"
41,24.9632,"05/18/21, 16:37:21"
42,24.4023,"05/18/21, 16:37:21"
43,23.7522,"05/18/21, 16:37:21"
44,23.2659,"05/18/21, 16:37:21"
45,23.8788,"05/18/21, 16:37:21"
46,23.8753,"05/18/21, 16:37:21"
47,24.2148,"05/18/21, 16:37:21"
48,23.2622,"05/18/21, 16:37:21"
49,23.8658,"05/18/21, 16:37:21"
50,23.605,"05/18/21, 16:37:21"
1,29.983,"05/18/21, 16:38:55"
2,30.1247,"05/18/21, 16:38:55"
3,30.3709,"05/18/21, 16:38:55"
4,30.038,"05/18/21, 16:38:55"
5,30.0704,"05/18/21, 16:38:55"
6,29.8048,"05/18/21, 16:38:55"
7,28.4707,"05/18/21, 16:38:55"
8,26.3735,"05/18/21, 16:38:55"
9,25.7204,"05/18/21, 16:38:55"
10,25.9694,"05/18/21, 16:38:55"
11,26.4338,"05/18/21, 16:38:55"
12,26.2606,"05/18/21, 16:38:55"
13,26.083,"05/18/21, 16:38:55"
14,25.4047,"05/18/21, 16:38:55"
15,25.8919,"05/18/21, 16:38:55"
16,26.4654,"05/18/21, 16:38:55"
17,26.4296,"05/18/21, 16:38:55"
18,26.2633,"05/18/21, 16:38:55"
19,24.9678,"05/18/21, 16:38:55"
20,25.3031,"05/18/21, 16:38:55"
21,25.155,"05/18/21, 16:38:55"
22,25.3296,"05/18/21, 16:38:55"
23,25.2078,"05/18/21, 16:38:55"
24,25.3219,"05/18/21, 16:38:55"
25,25.5318,"05/18/21, 16:38:55"
26,25.5017,"05/18/21, 16:38:55"
27,25.173,"05/18/21, 16:38:55"
28,25.6244,"05/18/21, 16:38:55"
29,25.8056,"05/18/21, 16:38:55"
30,25.421,"05/18/21, 16:38:55"
31,26.0995,"05/18/21, 16:38:55"
32,25.7769,"05/18/21, 16:38:55"
33,25.8138,"05/18/21, 16:38:55"
34,25.866,"05/18/21, 16:38:55"
35,25.5148,"05/18/21, 16:38:55"
36,25.1256,"05/18/21, 16:38:55"
37,25.258,"05/18/21, 16:38:55"
38,25.4118,"05/18/21, 16:38:55"
39,25.8215,"05/18/21, 16:38:55"
40,24.9309,"05/18/21, 16:38:55"
41,24.9632,"05/18/21, 16:38:55"
42,24.4023,"05/18/21, 16:38:55"
43,23.7522,"05/18/21, 16:38:55"
44,23.2659,"05/18/21, 16:38:55"
45,23.8788,"05/18/21, 16:38:55"
46,23.8753,"05/18/21, 16:38:55"
47,24.2148,"05/18/21, 16:38:55"
48,23.2622,"05/18/21, 16:38:55"
49,23.8658,"05/18/21, 16:38:55"
50,23.605,"05/18/21, 16:38:55"
1,29.983,"05/18/21, 16:39:26"
2,30.1247,"05/18/21, 16:39:26"
3,30.448,"05/18/21, 16:39:26"
4,30.038,"05/18/21, 16:39:26"
5,30.0704,"05/18/21, 16:39:26"
6,29.8048,"05/18/21, 16:39:26"
7,28.4707,"05/18/21, 16:39:26"
8,26.3735,"05/18/21, 16:39:26"
9,25.7204,"05/18/21, 16:39:26"
10,25.9694,"05/18/21, 16:39:26"
11,26.4338,"05/18/21, 16:39:26"
12,26.2606,"05/18/21, 16:39:26"
13,26.083,"05/18/21, 16:39:26"
14,25.4047,"05/18/21, 16:39:26"
15,25.8919,"05/18/21, 16:39:26"
16,26.4654,"05/18/21, 16:39:26"
17,26.4296,"05/18/21, 16:39:26"
18,26.2633,"05/18/21, 16:39:26"
19,24.9678,"05/18/21, 16:39:26"
20,25.3031,"05/18/21, 16:39:26"
21,25.155,"05/18/21, 16:39:26"
22,25.3296,"05/18/21, 16:39:26"
23,25.2078,"05/18/21, 16:39:26"
24,25.3219,"05/18/21, 16:39:26"
25,25.5318,"05/18/21, 16:39:26"
26,25.5017,"05/18/21, 16:39:26"
27,25.173,"05/18/21, 16:39:26"
28,25.6244,"05/18/21, 16:39:26"
29,25.8056,"05/18/21, 16:39:26"
30,25.421,"05/18/21, 16:39:26"
31,26.0995,"05/18/21, 16:39:26"
32,25.8302,"05/18/21, 16:39:26"
33,25.8138,"05/18/21, 16:39:26"
34,25.866,"05/18/21, 16:39:26"
35,25.5148,"05/18/21, 16:39:26"
36,25.1256,"05/18/21, 16:39:26"
37,25.258,"05/18/21, 16:39:26"
38,25.4118,"05/18/21, 16:39:26"
39,25.8215,"05/18/21, 16:39:26"
