,Sensor No,Temp,Time
1044,10,26.0782,2021-06-17 11:09:54
1045,10,26.0782,2021-06-17 11:14:32
1046,10,26.0782,2021-06-17 11:14:49
1047,10,26.0782,2021-06-17 11:16:03
1048,10,26.0782,2021-06-17 11:16:31
1049,10,25.7383,2021-06-17 11:24:40
1050,10,25.7383,2021-06-17 11:25:22
1051,10,25.7383,2021-06-17 11:30:22
1052,10,25.7383,2021-06-17 11:45:21
1053,10,25.5941,2021-06-18 07:59:54
1054,10,25.5941,2021-06-18 08:05:17
1055,10,25.5941,2021-06-18 08:06:03
1056,10,25.7204,2021-06-18 08:42:19
1057,10,25.7204,2021-06-18 08:42:52
1058,10,25.7204,2021-06-18 08:43:20
1059,10,25.7478,2021-06-18 08:50:54
1060,10,25.7478,2021-06-18 08:52:19
1061,10,25.7478,2021-06-18 08:53:00
1062,10,25.7478,2021-06-18 08:53:48
1063,10,25.7478,2021-06-18 09:13:56
1064,10,25.8957,2021-06-18 09:25:22
1065,10,25.8957,2021-06-18 09:26:36
1066,10,25.8957,2021-06-18 09:28:08
1067,10,25.8957,2021-06-18 09:28:21
1068,10,25.5217,2021-06-18 10:26:23
1069,10,25.5217,2021-06-18 10:26:43
1070,10,25.5217,2021-06-18 10:28:54
1071,10,25.5217,2021-06-18 10:29:35
1072,10,25.5217,2021-06-18 10:37:35
1073,10,25.5217,2021-06-18 10:39:03
1074,10,25.5217,2021-06-18 10:39:32
1075,10,25.5217,2021-06-18 10:40:07
1076,10,25.5217,2021-06-18 10:40:47
1077,10,25.5217,2021-06-18 10:41:31
1078,10,25.5217,2021-06-18 10:41:42
1079,10,25.5371,2021-06-18 11:07:06
1080,10,25.5371,2021-06-18 11:07:29
1081,10,25.4156,2021-06-18 11:23:18
1082,10,25.4156,2021-06-18 11:24:32
1083,10,25.4156,2021-06-18 11:25:21
1084,10,25.4156,2021-06-18 11:29:01
1085,10,25.4156,2021-06-18 11:34:00
1086,10,25.4156,2021-06-18 11:39:20
1087,10,25.4156,2021-06-18 11:39:32
1088,10,25.4156,2021-06-18 11:45:47
1089,10,25.4156,2021-06-18 11:47:25
1090,10,26.8176,2021-06-22 13:19:52
1091,10,26.8176,2021-06-22 13:20:21
1092,10,26.8176,2021-06-22 13:20:37
1093,10,26.8176,2021-06-22 13:22:55
1094,10,26.9123,2021-06-22 13:32:47
